"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"01","北海道","01107","札幌市西区","011070050005","発寒十三条五丁目","43.099617","141.289415","0","3"
"01","北海道","01107","札幌市西区","011070051011","発寒十四条十一丁目","43.103004","141.289284","0","3"
"01","北海道","01107","札幌市西区","011070051012","発寒十四条十二丁目","43.104643","141.287033","0","3"
"01","北海道","01107","札幌市西区","011070051013","発寒十四条十三丁目","43.106576","141.283902","0","3"
"01","北海道","01107","札幌市西区","011070051014","発寒十四条十四丁目","43.108748","141.280401","0","3"
"01","北海道","01107","札幌市西区","011070051001","発寒十四条一丁目","43.098682","141.299179","0","3"
"01","北海道","01107","札幌市西区","011070051002","発寒十四条二丁目","43.099707","141.297141","0","3"
"01","北海道","01107","札幌市西区","011070051003","発寒十四条三丁目","43.100142","141.294750","0","3"
"01","北海道","01107","札幌市西区","011070051004","発寒十四条四丁目","43.101842","141.292323","0","3"
"01","北海道","01107","札幌市西区","011070051005","発寒十四条五丁目","43.102980","141.291507","0","3"
"01","北海道","01107","札幌市西区","011070052012","発寒十五条十二丁目","43.106023","141.288226","0","3"
"01","北海道","01107","札幌市西区","011070052013","発寒十五条十三丁目","43.108199","141.285709","0","3"
"01","北海道","01107","札幌市西区","011070052014","発寒十五条十四丁目","43.110984","141.281949","0","3"
"01","北海道","01107","札幌市西区","011070052001","発寒十五条一丁目","43.102568","141.299662","0","3"
"01","北海道","01107","札幌市西区","011070052002","発寒十五条二丁目","43.103343","141.297064","0","3"
"01","北海道","01107","札幌市西区","011070052003","発寒十五条三丁目","43.103914","141.294691","0","3"
"01","北海道","01107","札幌市西区","011070052004","発寒十五条四丁目","43.105520","141.291852","0","3"
"01","北海道","01107","札幌市西区","011070053012","発寒十六条十二丁目","43.108576","141.289451","0","3"
"01","北海道","01107","札幌市西区","011070053013","発寒十六条十三丁目","43.111201","141.288532","0","3"
"01","北海道","01107","札幌市西区","011070053014","発寒十六条十四丁目","43.112731","141.284797","0","3"
"01","北海道","01107","札幌市西区","011070053001","発寒十六条一丁目","43.106233","141.297998","0","3"
"01","北海道","01107","札幌市西区","011070053002","発寒十六条二丁目","43.107109","141.296323","0","3"
"01","北海道","01107","札幌市西区","011070053003","発寒十六条三丁目","43.106853","141.294395","0","3"
"01","北海道","01107","札幌市西区","011070053004","発寒十六条四丁目","43.108298","141.291830","0","3"
"01","北海道","01107","札幌市西区","011070054013","発寒十七条十三丁目","43.112322","141.291103","0","3"
"01","北海道","01107","札幌市西区","011070054014","発寒十七条十四丁目","43.114812","141.286935","0","3"
"01","北海道","01107","札幌市西区","011070054003","発寒十七条三丁目","43.109737","141.294592","0","3"
"01","北海道","01107","札幌市西区","011070054004","発寒十七条四丁目","43.110876","141.292313","0","3"
"01","北海道","01107","札幌市西区","011070055002","発寒一条二丁目","43.080342","141.297920","0","3"
"01","北海道","01107","札幌市西区","011070055003","発寒一条三丁目","43.079495","141.296151","0","3"
"01","北海道","01107","札幌市西区","011070055004","発寒一条四丁目","43.079867","141.293944","0","3"
"01","北海道","01107","札幌市西区","011070056001","発寒二条一丁目","43.081665","141.299569","0","3"
"01","北海道","01107","札幌市西区","011070056002","発寒二条二丁目","43.081812","141.297891","0","3"
"01","北海道","01107","札幌市西区","011070056003","発寒二条三丁目","43.081508","141.295854","0","3"
"01","北海道","01107","札幌市西区","011070056004","発寒二条四丁目","43.081413","141.293326","0","3"
"01","北海道","01107","札幌市西区","011070056005","発寒二条五丁目","43.081521","141.291237","0","3"
"01","北海道","01107","札幌市西区","011070057001","発寒三条一丁目","43.083718","141.300252","0","3"
"01","北海道","01107","札幌市西区","011070057002","発寒三条二丁目","43.083122","141.297702","0","3"
"01","北海道","01107","札幌市西区","011070057003","発寒三条三丁目","43.083170","141.295407","0","3"
"01","北海道","01107","札幌市西区","011070057004","発寒三条四丁目","43.083007","141.293115","0","3"
"01","北海道","01107","札幌市西区","011070057005","発寒三条五丁目","43.082938","141.290827","0","3"
"01","北海道","01107","札幌市西区","011070057006","発寒三条六丁目","43.083132","141.288541","0","3"
"01","北海道","01107","札幌市西区","011070058001","発寒四条一丁目","43.085477","141.299774","0","3"
"01","北海道","01107","札幌市西区","011070058002","発寒四条二丁目","43.085370","141.297428","0","3"
"01","北海道","01107","札幌市西区","011070058003","発寒四条三丁目","43.085206","141.295139","0","3"
"01","北海道","01107","札幌市西区","011070058004","発寒四条四丁目","43.085025","141.292843","0","3"
"01","北海道","01107","札幌市西区","011070058005","発寒四条五丁目","43.084876","141.290544","0","3"
"01","北海道","01107","札幌市西区","011070058006","発寒四条六丁目","43.084736","141.288243","0","3"
"01","北海道","01107","札幌市西区","011070058007","発寒四条七丁目","43.084721","141.286012","0","3"
"01","北海道","01107","札幌市西区","011070059002","発寒五条二丁目","43.087060","141.297426","0","3"
"01","北海道","01107","札幌市西区","011070059003","発寒五条三丁目","43.087528","141.294826","0","3"
"01","北海道","01107","札幌市西区","011070059004","発寒五条四丁目","43.087434","141.292517","0","3"
"01","北海道","01107","札幌市西区","011070059005","発寒五条五丁目","43.087223","141.290224","0","3"
"01","北海道","01107","札幌市西区","011070059006","発寒五条六丁目","43.087062","141.287934","0","3"
"01","北海道","01107","札幌市西区","011070059007","発寒五条七丁目","43.086950","141.285645","0","3"
"01","北海道","01107","札幌市西区","011070059008","発寒五条八丁目","43.086681","141.282858","0","3"
"01","北海道","01107","札幌市西区","011070060010","発寒六条十丁目","43.091062","141.277171","0","3"
"01","北海道","01107","札幌市西区","011070060011","発寒六条十一丁目","43.092623","141.276162","0","3"
"01","北海道","01107","札幌市西区","011070060012","発寒六条十二丁目","43.093660","141.273776","0","3"
"01","北海道","01107","札幌市西区","011070060013","発寒六条十三丁目","43.095089","141.271064","0","3"
"01","北海道","01107","札幌市西区","011070060014","発寒六条十四丁目","43.097058","141.267725","0","3"
"01","北海道","01107","札幌市西区","011070060003","発寒六条三丁目","43.089345","141.293949","0","3"
"01","北海道","01107","札幌市西区","011070060004","発寒六条四丁目","43.089434","141.292282","0","3"
"01","北海道","01107","札幌市西区","011070060005","発寒六条五丁目","43.089260","141.289323","0","3"
"01","北海道","01107","札幌市西区","011070060007","発寒六条七丁目","43.088980","141.285926","0","3"
"01","北海道","01107","札幌市西区","011070060008","発寒六条八丁目","43.088717","141.282480","0","3"
"01","北海道","01107","札幌市西区","011070060009","発寒六条九丁目","43.089577","141.279870","0","3"
"01","北海道","01107","札幌市西区","011070061010","発寒七条十丁目","43.092644","141.280569","0","3"
"01","北海道","01107","札幌市西区","011070061011","発寒七条十一丁目","43.093378","141.278516","0","3"
"01","北海道","01107","札幌市西区","011070061012","発寒七条十二丁目","43.094819","141.275831","0","3"
"01","北海道","01107","札幌市西区","011070061013","発寒七条十三丁目","43.096545","141.272662","0","3"
"01","北海道","01107","札幌市西区","011070061014","発寒七条十四丁目","43.098668","141.269594","0","3"
"01","北海道","01107","札幌市西区","011070061004","発寒七条四丁目","43.090884","141.291395","0","3"
"01","北海道","01107","札幌市西区","011070061005","発寒七条五丁目","43.090585","141.289142","0","3"
"01","北海道","01107","札幌市西区","011070061007","発寒七条七丁目","43.090363","141.285750","0","3"
"01","北海道","01107","札幌市西区","011070061008","発寒七条八丁目","43.089919","141.283246","0","3"
"01","北海道","01107","札幌市西区","011070061009","発寒七条九丁目","43.091340","141.282048","0","3"
"01","北海道","01107","札幌市西区","011070062010","発寒八条十丁目","43.093519","141.282186","0","3"
"01","北海道","01107","札幌市西区","011070062011","発寒八条十一丁目","43.094447","141.280005","0","3"
"01","北海道","01107","札幌市西区","011070062012","発寒八条十二丁目","43.096328","141.277301","0","3"
"01","北海道","01107","札幌市西区","011070062013","発寒八条十三丁目","43.097793","141.274380","0","3"
"01","北海道","01107","札幌市西区","011070062014","発寒八条十四丁目","43.100143","141.270961","0","3"
"01","北海道","01107","札幌市西区","011070062005","発寒八条五丁目","43.092524","141.288229","0","3"
"01","北海道","01107","札幌市西区","011070062007","発寒八条七丁目","43.092281","141.286353","0","3"
"01","北海道","01107","札幌市西区","011070062009","発寒八条九丁目","43.092254","141.283929","0","3"
"01","北海道","01107","札幌市西区","011070063010","発寒九条十丁目","43.094220","141.284490","0","3"
"01","北海道","01107","札幌市西区","011070063011","発寒九条十一丁目","43.095867","141.281784","0","3"
"01","北海道","01107","札幌市西区","011070063012","発寒九条十二丁目","43.097678","141.278827","0","3"
"01","北海道","01107","札幌市西区","011070063013","発寒九条十三丁目","43.099329","141.276115","0","3"
"01","北海道","01107","札幌市西区","011070063014","発寒九条十四丁目","43.101583","141.272642","0","3"
"01","北海道","01107","札幌市西区","011070063009","発寒九条九丁目","43.093452","141.286347","0","3"
"01","北海道","01107","札幌市西区","011070064000","福井","43.045910","141.250778","0","1"
"01","北海道","01107","札幌市西区","011070065010","福井十丁目","43.048091","141.262332","0","3"
"01","北海道","01107","札幌市西区","011070065001","福井一丁目","43.058948","141.274165","0","3"
"01","北海道","01107","札幌市西区","011070065002","福井二丁目","43.059647","141.267709","0","3"
"01","北海道","01107","札幌市西区","011070065003","福井三丁目","43.055965","141.270770","0","3"
"01","北海道","01107","札幌市西区","011070065004","福井四丁目","43.057647","141.266902","0","3"
"01","北海道","01107","札幌市西区","011070065005","福井五丁目","43.053205","141.269182","0","3"
"01","北海道","01107","札幌市西区","011070065006","福井六丁目","43.054846","141.266439","0","3"
"01","北海道","01107","札幌市西区","011070065007","福井七丁目","43.050639","141.266946","0","3"
"01","北海道","01107","札幌市西区","011070065008","福井八丁目","43.051586","141.263696","0","3"
"01","北海道","01107","札幌市西区","011070065009","福井九丁目","43.047030","141.263098","0","3"
"01","北海道","01107","札幌市西区","011070066000","平和","43.050008","141.217416","0","1"
"01","北海道","01107","札幌市西区","011070067010","平和一条十丁目","43.058173","141.245915","0","3"
"01","北海道","01107","札幌市西区","011070067011","平和一条十一丁目","43.057842","141.244093","0","3"
"01","北海道","01107","札幌市西区","011070067002","平和一条二丁目","43.060657","141.261740","0","3"
"01","北海道","01107","札幌市西区","011070067003","平和一条三丁目","43.060394","141.259706","0","3"
"01","北海道","01107","札幌市西区","011070067004","平和一条四丁目","43.060155","141.257896","0","3"
"01","北海道","01107","札幌市西区","011070067005","平和一条五丁目","43.059611","141.255906","0","3"
"01","北海道","01107","札幌市西区","011070067006","平和一条六丁目","43.059505","141.253677","0","3"
"01","北海道","01107","札幌市西区","011070067007","平和一条七丁目","43.059645","141.251732","0","3"
"01","北海道","01107","札幌市西区","011070067008","平和一条八丁目","43.059012","141.249882","0","3"
"01","北海道","01107","札幌市西区","011070067009","平和一条九丁目","43.058375","141.247831","0","3"
"01","北海道","01107","札幌市西区","011070068010","平和二条十丁目","43.056778","141.246242","0","3"
"01","北海道","01107","札幌市西区","011070068011","平和二条十一丁目","43.056630","141.244212","0","3"
"01","北海道","01107","札幌市西区","011070068001","平和二条一丁目","43.060234","141.263796","0","3"
"01","北海道","01107","札幌市西区","011070068002","平和二条二丁目","43.058491","141.262262","0","3"
"01","北海道","01107","札幌市西区","011070068003","平和二条三丁目","43.057821","141.260145","0","3"
"01","北海道","01107","札幌市西区","011070068004","平和二条四丁目","43.057473","141.258337","0","3"
"01","北海道","01107","札幌市西区","011070068005","平和二条五丁目","43.057171","141.256303","0","3"
"01","北海道","01107","札幌市西区","011070068006","平和二条六丁目","43.056974","141.254115","0","3"
"01","北海道","01107","札幌市西区","011070068007","平和二条七丁目","43.056751","141.252148","0","3"
"01","北海道","01107","札幌市西区","011070068008","平和二条八丁目","43.056690","141.250248","0","3"
"01","北海道","01107","札幌市西区","011070068009","平和二条九丁目","43.056723","141.248322","0","3"
"01","北海道","01107","札幌市西区","011070069010","平和三条十丁目","43.054805","141.246898","0","3"
"01","北海道","01107","札幌市西区","011070069004","平和三条四丁目","43.054541","141.257999","0","3"
"01","北海道","01107","札幌市西区","011070069005","平和三条五丁目","43.054544","141.255992","0","3"
"01","北海道","01107","札幌市西区","011070069006","平和三条六丁目","43.053861","141.254723","0","3"
"01","北海道","01107","札幌市西区","011070069007","平和三条七丁目","43.053462","141.252770","0","3"
"01","北海道","01107","札幌市西区","011070069008","平和三条八丁目","43.054374","141.250626","0","3"
"01","北海道","01107","札幌市西区","011070069009","平和三条九丁目","43.054837","141.248591","0","3"
"01","北海道","01107","札幌市西区","011070070000","宮の沢","43.084091","141.253823","0","1"
"01","北海道","01107","札幌市西区","011070071001","宮の沢一条一丁目","43.089221","141.275109","0","3"
"01","北海道","01107","札幌市西区","011070071002","宮の沢一条二丁目","43.089918","141.272205","0","3"
"01","北海道","01107","札幌市西区","011070071003","宮の沢一条三丁目","43.091772","141.272097","0","3"
"01","北海道","01107","札幌市西区","011070071004","宮の沢一条四丁目","43.092918","141.268657","0","3"
"01","北海道","01107","札幌市西区","011070071005","宮の沢一条五丁目","43.094890","141.265235","0","3"
"01","北海道","01107","札幌市西区","011070072001","宮の沢二条一丁目","43.085922","141.271811","0","3"
"01","北海道","01107","札幌市西区","011070072002","宮の沢二条二丁目","43.087401","141.270545","0","3"
"01","北海道","01107","札幌市西区","011070072003","宮の沢二条三丁目","43.088742","141.268627","0","3"
"01","北海道","01107","札幌市西区","011070072004","宮の沢二条四丁目","43.091708","141.265875","0","3"
"01","北海道","01107","札幌市西区","011070072005","宮の沢二条五丁目","43.092115","141.263306","0","3"
"01","北海道","01107","札幌市西区","011070073002","宮の沢三条二丁目","43.085478","141.267564","0","3"
"01","北海道","01107","札幌市西区","011070073003","宮の沢三条三丁目","43.086043","141.265026","0","3"
"01","北海道","01107","札幌市西区","011070073004","宮の沢三条四丁目","43.087714","141.264057","0","3"
"01","北海道","01107","札幌市西区","011070073005","宮の沢三条五丁目","43.089656","141.262898","0","3"
"01","北海道","01107","札幌市西区","011070074003","宮の沢四条三丁目","43.083446","141.260222","0","3"
"01","北海道","01107","札幌市西区","011070074004","宮の沢四条四丁目","43.086142","141.260649","0","3"
"01","北海道","01107","札幌市西区","011070074005","宮の沢四条五丁目","43.088546","141.259601","0","3"
"01","北海道","01107","札幌市西区","011070075000","山の手","43.062470","141.286125","0","1"
"01","北海道","01107","札幌市西区","011070076010","山の手一条十丁目","43.062590","141.296587","0","3"
"01","北海道","01107","札幌市西区","011070076011","山の手一条十一丁目","43.062016","141.295552","0","3"
"01","北海道","01107","札幌市西区","011070076012","山の手一条十二丁目","43.060873","141.294138","0","3"
"01","北海道","01107","札幌市西区","011070076013","山の手一条十三丁目","43.059421","141.292460","0","3"
"01","北海道","01107","札幌市西区","011070076001","山の手一条一丁目","43.069362","141.304746","0","3"
"01","北海道","01107","札幌市西区","011070076002","山の手一条二丁目","43.068564","141.303322","0","3"
"01","北海道","01107","札幌市西区","011070076003","山の手一条三丁目","43.067812","141.302454","0","3"
"01","北海道","01107","札幌市西区","011070076004","山の手一条四丁目","43.067103","141.301907","0","3"
"01","北海道","01107","札幌市西区","011070076005","山の手一条五丁目","43.066459","141.300499","0","3"
"01","北海道","01107","札幌市西区","011070076006","山の手一条六丁目","43.065731","141.299832","0","3"
"01","北海道","01107","札幌市西区","011070076007","山の手一条七丁目","43.064846","141.298951","0","3"
"01","北海道","01107","札幌市西区","011070076008","山の手一条八丁目","43.064163","141.298104","0","3"
"01","北海道","01107","札幌市西区","011070076009","山の手一条九丁目","43.063435","141.296663","0","3"
"01","北海道","01107","札幌市西区","011070077010","山の手二条十丁目","43.064374","141.293132","0","3"
"01","北海道","01107","札幌市西区","011070077011","山の手二条十一丁目","43.063545","141.292608","0","3"
"01","北海道","01107","札幌市西区","011070077012","山の手二条十二丁目","43.062404","141.291942","0","3"
"01","北海道","01107","札幌市西区","011070077001","山の手二条一丁目","43.071170","141.301758","0","3"
"01","北海道","01107","札幌市西区","011070077002","山の手二条二丁目","43.070268","141.300484","0","3"
"01","北海道","01107","札幌市西区","011070077003","山の手二条三丁目","43.069290","141.300513","0","3"
"01","北海道","01107","札幌市西区","011070077004","山の手二条四丁目","43.068707","141.298931","0","3"
"01","北海道","01107","札幌市西区","011070077005","山の手二条五丁目","43.068027","141.298158","0","3"
"01","北海道","01107","札幌市西区","011070077006","山の手二条六丁目","43.067329","141.297144","0","3"
"01","北海道","01107","札幌市西区","011070077007","山の手二条七丁目","43.066534","141.296305","0","3"
"01","北海道","01107","札幌市西区","011070077008","山の手二条八丁目","43.065851","141.295449","0","3"
"01","北海道","01107","札幌市西区","011070077009","山の手二条九丁目","43.064989","141.294760","0","3"
"01","北海道","01107","札幌市西区","011070078010","山の手三条十丁目","43.065608","141.291004","0","3"
"01","北海道","01107","札幌市西区","011070078011","山の手三条十一丁目","43.064977","141.290490","0","3"
"01","北海道","01107","札幌市西区","011070078012","山の手三条十二丁目","43.064071","141.287986","0","3"
"01","北海道","01107","札幌市西区","011070078001","山の手三条一丁目","43.072448","141.299134","0","3"
"01","北海道","01107","札幌市西区","011070078002","山の手三条二丁目","43.071561","141.298458","0","3"
"01","北海道","01107","札幌市西区","011070078003","山の手三条三丁目","43.070780","141.297418","0","3"
"01","北海道","01107","札幌市西区","011070078004","山の手三条四丁目","43.070059","141.296713","0","3"
"01","北海道","01107","札幌市西区","011070078005","山の手三条五丁目","43.069149","141.296043","0","3"
"01","北海道","01107","札幌市西区","011070078006","山の手三条六丁目","43.068559","141.294468","0","3"
"01","北海道","01107","札幌市西区","011070078007","山の手三条七丁目","43.067636","141.294157","0","3"
"01","北海道","01107","札幌市西区","011070078008","山の手三条八丁目","43.067043","141.292498","0","3"
"01","北海道","01107","札幌市西区","011070078009","山の手三条九丁目","43.066265","141.291817","0","3"
"01","北海道","01107","札幌市西区","011070079010","山の手四条十丁目","43.066446","141.289514","0","3"
"01","北海道","01107","札幌市西区","011070079011","山の手四条十一丁目","43.065952","141.287739","0","3"
"01","北海道","01107","札幌市西区","011070079001","山の手四条一丁目","43.073468","141.297563","0","3"
"01","北海道","01107","札幌市西区","011070079002","山の手四条二丁目","43.072488","141.296436","0","3"
"01","北海道","01107","札幌市西区","011070079003","山の手四条三丁目","43.071502","141.295831","0","3"
"01","北海道","01107","札幌市西区","011070079004","山の手四条四丁目","43.070872","141.294765","0","3"
"01","北海道","01107","札幌市西区","011070079005","山の手四条五丁目","43.070274","141.294023","0","3"
"01","北海道","01107","札幌市西区","011070079006","山の手四条六丁目","43.069577","141.292996","0","3"
"01","北海道","01107","札幌市西区","011070079007","山の手四条七丁目","43.068564","141.292175","0","3"
"01","北海道","01107","札幌市西区","011070079008","山の手四条八丁目","43.067818","141.291203","0","3"
"01","北海道","01107","札幌市西区","011070079009","山の手四条九丁目","43.067455","141.290025","0","3"
"01","北海道","01107","札幌市西区","011070080010","山の手五条十丁目","43.068227","141.286519","0","3"
"01","北海道","01107","札幌市西区","011070080001","山の手五条一丁目","43.074334","141.295762","0","3"
"01","北海道","01107","札幌市西区","011070080002","山の手五条二丁目","43.073469","141.294899","0","3"
"01","北海道","01107","札幌市西区","011070080003","山の手五条三丁目","43.072672","141.293817","0","3"
"01","北海道","01107","札幌市西区","011070080004","山の手五条四丁目","43.071884","141.292929","0","3"
"01","北海道","01107","札幌市西区","011070080005","山の手五条五丁目","43.071136","141.291999","0","3"
"01","北海道","01107","札幌市西区","011070080006","山の手五条六丁目","43.070463","141.291160","0","3"
"01","北海道","01107","札幌市西区","011070080007","山の手五条七丁目","43.069727","141.290102","0","3"
"01","北海道","01107","札幌市西区","011070080008","山の手五条八丁目","43.069056","141.289351","0","3"
"01","北海道","01107","札幌市西区","011070080009","山の手五条九丁目","43.068316","141.288668","0","3"
"01","北海道","01107","札幌市西区","011070081001","山の手六条一丁目","43.075387","141.293891","0","3"
"01","北海道","01107","札幌市西区","011070081002","山の手六条二丁目","43.074613","141.292809","0","3"
"01","北海道","01107","札幌市西区","011070081003","山の手六条三丁目","43.073935","141.291794","0","3"
"01","北海道","01107","札幌市西区","011070081004","山の手六条四丁目","43.073218","141.290742","0","3"
"01","北海道","01107","札幌市西区","011070081005","山の手六条五丁目","43.072299","141.290347","0","3"
"01","北海道","01107","札幌市西区","011070081006","山の手六条六丁目","43.071583","141.289374","0","3"
"01","北海道","01107","札幌市西区","011070081007","山の手六条七丁目","43.070810","141.288299","0","3"
"01","北海道","01107","札幌市西区","011070081008","山の手六条八丁目","43.070084","141.288020","0","3"
"01","北海道","01107","札幌市西区","011070081009","山の手六条九丁目","43.069917","141.286837","0","3"
"01","北海道","01107","札幌市西区","011070082005","山の手七条五丁目","43.073184","141.288670","0","3"
"01","北海道","01107","札幌市西区","011070082006","山の手七条六丁目","43.072631","141.287249","0","3"
"01","北海道","01107","札幌市西区","011070082007","山の手七条七丁目","43.071799","141.285811","0","3"
"01","北海道","01107","札幌市西区","011070082008","山の手七条八丁目","43.070127","141.284592","0","3"
"01","北海道","01107","札幌市西区","011070013006","西野二条六丁目","43.079173","141.277371","0","3"
"01","北海道","01108","札幌市厚別区","011080001010","青葉町十丁目","43.022577","141.482606","0","3"
"01","北海道","01108","札幌市厚別区","011080001011","青葉町十一丁目","43.036034","141.481283","0","3"
"01","北海道","01108","札幌市厚別区","011080001012","青葉町十二丁目","43.032784","141.483586","0","3"
"01","北海道","01108","札幌市厚別区","011080001013","青葉町十三丁目","43.030831","141.481490","0","3"
"01","北海道","01108","札幌市厚別区","011080001014","青葉町十四丁目","43.029332","141.484580","0","3"
"01","北海道","01108","札幌市厚別区","011080001015","青葉町十五丁目","43.025621","141.484848","0","3"
"01","北海道","01108","札幌市厚別区","011080001016","青葉町十六丁目","43.021383","141.484375","0","3"
"01","北海道","01108","札幌市厚別区","011080001001","青葉町一丁目","43.033189","141.471776","0","3"
"01","北海道","01108","札幌市厚別区","011080001002","青葉町二丁目","43.032820","141.475241","0","3"
"01","北海道","01108","札幌市厚別区","011080001003","青葉町三丁目","43.033602","141.476751","0","3"
"01","北海道","01108","札幌市厚別区","011080001004","青葉町四丁目","43.033772","141.478636","0","3"
"01","北海道","01108","札幌市厚別区","011080001005","青葉町五丁目","43.028978","141.473629","0","3"
"01","北海道","01108","札幌市厚別区","011080001006","青葉町六丁目","43.029183","141.476396","0","3"
"01","北海道","01108","札幌市厚別区","011080001007","青葉町七丁目","43.028661","141.479605","0","3"
"01","北海道","01108","札幌市厚別区","011080001008","青葉町八丁目","43.026602","141.478474","0","3"
"01","北海道","01108","札幌市厚別区","011080001009","青葉町九丁目","43.025411","141.480600","0","3"
"01","北海道","01108","札幌市厚別区","011080002001","厚別北一条一丁目","43.050440","141.474400","0","3"
"01","北海道","01108","札幌市厚別区","011080002002","厚別北一条二丁目","43.052016","141.476930","0","3"
"01","北海道","01108","札幌市厚別区","011080002003","厚別北一条三丁目","43.053808","141.478470","0","3"
"01","北海道","01108","札幌市厚別区","011080002004","厚別北一条四丁目","43.055455","141.480342","0","3"
"01","北海道","01108","札幌市厚別区","011080003001","厚別北二条一丁目","43.053254","141.472591","0","3"
"01","北海道","01108","札幌市厚別区","011080003002","厚別北二条二丁目","43.054471","141.474163","0","3"
"01","北海道","01108","札幌市厚別区","011080003003","厚別北二条三丁目","43.055835","141.477184","0","3"
"01","北海道","01108","札幌市厚別区","011080003004","厚別北二条四丁目","43.057193","141.479028","0","3"
"01","北海道","01108","札幌市厚別区","011080003005","厚別北二条五丁目","43.057795","141.480471","0","3"
"01","北海道","01108","札幌市厚別区","011080004002","厚別北三条二丁目","43.055390","141.471101","0","3"
"01","北海道","01108","札幌市厚別区","011080004003","厚別北三条三丁目","43.057163","141.474833","0","3"
"01","北海道","01108","札幌市厚別区","011080004004","厚別北三条四丁目","43.059570","141.477701","0","3"
"01","北海道","01108","札幌市厚別区","011080004005","厚別北三条五丁目","43.061243","141.480083","0","3"
"01","北海道","01108","札幌市厚別区","011080005002","厚別北四条二丁目","43.057101","141.469941","0","3"
"01","北海道","01108","札幌市厚別区","011080005003","厚別北四条三丁目","43.058789","141.473345","0","3"
"01","北海道","01108","札幌市厚別区","011080005004","厚別北四条四丁目","43.060355","141.475837","0","3"
"01","北海道","01108","札幌市厚別区","011080005005","厚別北四条五丁目","43.063206","141.477090","0","3"
"01","北海道","01108","札幌市厚別区","011080006004","厚別北五条四丁目","43.062528","141.473074","0","3"
"01","北海道","01108","札幌市厚別区","011080006005","厚別北五条五丁目","43.064694","141.474704","0","3"
"01","北海道","01108","札幌市厚別区","011080007004","厚別北六条四丁目","43.064429","141.471123","0","3"
"01","北海道","01108","札幌市厚別区","011080007005","厚別北六条五丁目","43.066447","141.473381","0","3"
"01","北海道","01108","札幌市厚別区","011080008001","厚別中央一条一丁目","43.030772","141.457855","0","3"
"01","北海道","01108","札幌市厚別区","011080008002","厚別中央一条二丁目","43.032234","141.460811","0","3"
"01","北海道","01108","札幌市厚別区","011080008003","厚別中央一条三丁目","43.033199","141.464330","0","3"
"01","北海道","01108","札幌市厚別区","011080008004","厚別中央一条四丁目","43.034140","141.467462","0","3"
"01","北海道","01108","札幌市厚別区","011080008005","厚別中央一条五丁目","43.036042","141.472948","0","3"
"01","北海道","01108","札幌市厚別区","011080008006","厚別中央一条六丁目","43.038637","141.475533","0","3"
"01","北海道","01108","札幌市厚別区","011080008007","厚別中央一条七丁目","43.039466","141.479380","0","3"
"01","北海道","01108","札幌市厚別区","011080009001","厚別中央二条一丁目","43.031357","141.455489","0","3"
"01","北海道","01108","札幌市厚別区","011080009002","厚別中央二条二丁目","43.033980","141.460712","0","3"
"01","北海道","01108","札幌市厚別区","011080009003","厚別中央二条三丁目","43.035758","141.463792","0","3"
"01","北海道","01108","札幌市厚別区","011080009004","厚別中央二条四丁目","43.037035","141.467663","0","3"
"01","北海道","01108","札幌市厚別区","011080009005","厚別中央二条五丁目","43.038851","141.471799","0","3"
"01","北海道","01108","札幌市厚別区","011080009006","厚別中央二条六丁目","43.041699","141.475610","0","3"
"01","北海道","01108","札幌市厚別区","011080010001","厚別中央三条一丁目","43.032939","141.454854","0","3"
"01","北海道","01108","札幌市厚別区","011080010002","厚別中央三条二丁目","43.035315","141.459546","0","3"
"01","北海道","01108","札幌市厚別区","011080010003","厚別中央三条三丁目","43.038680","141.463555","0","3"
"01","北海道","01108","札幌市厚別区","011080010004","厚別中央三条四丁目","43.040331","141.467167","0","3"
"01","北海道","01108","札幌市厚別区","011080010005","厚別中央三条五丁目","43.041934","141.470932","0","3"
"01","北海道","01108","札幌市厚別区","011080010006","厚別中央三条六丁目","43.043545","141.473622","0","3"
"01","北海道","01108","札幌市厚別区","011080011002","厚別中央四条二丁目","43.039758","141.459689","0","3"
"01","北海道","01108","札幌市厚別区","011080011003","厚別中央四条三丁目","43.042185","141.463373","0","3"
"01","北海道","01108","札幌市厚別区","011080011004","厚別中央四条四丁目","43.043178","141.466542","0","3"
"01","北海道","01108","札幌市厚別区","011080011005","厚別中央四条五丁目","43.044149","141.470074","0","3"
"01","北海道","01108","札幌市厚別区","011080011006","厚別中央四条六丁目","43.045003","141.472677","0","3"
"01","北海道","01108","札幌市厚別区","011080012001","厚別中央五条一丁目","43.041830","141.458033","0","3"
"01","北海道","01108","札幌市厚別区","011080012002","厚別中央五条二丁目","43.042986","141.460767","0","3"
"01","北海道","01108","札幌市厚別区","011080012003","厚別中央五条三丁目","43.044160","141.462775","0","3"
"01","北海道","01108","札幌市厚別区","011080012004","厚別中央五条四丁目","43.045507","141.466659","0","3"
"01","北海道","01108","札幌市厚別区","011080012005","厚別中央五条五丁目","43.046001","141.469900","0","3"
"01","北海道","01108","札幌市厚別区","011080012006","厚別中央五条六丁目","43.046833","141.471782","0","3"
"01","北海道","01108","札幌市厚別区","011080013000","厚別町上野幌","43.012954","141.481702","0","1"
"01","北海道","01108","札幌市厚別区","011080014000","厚別町小野幌","43.052014","141.494755","0","1"
